,gene_id,gene_ontology
50374,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,protein binding
50375,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,protein-phosphocysteine-glucose phosphotransferase system transporter activity
50376,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,protein-phosphocysteine-glucose phosphotransferase system transporter activity
50377,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,protein-phosphocysteine-glucose phosphotransferase system transporter activity
50378,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,cytosol
50379,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,glucose import across plasma membrane
50380,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,glucose import across plasma membrane
50381,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,glucose import across plasma membrane
50382,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,integral component of plasma membrane
50383,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,glucose transmembrane transporter activity
50384,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,phosphorylation
50385,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,plasma membrane
50386,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,plasma membrane
50387,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,plasma membrane
50388,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,plasma membrane
50389,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,plasma membrane
50390,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,transferase activity
50391,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,kinase activity
50392,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,integral component of membrane
50393,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,integral component of membrane
50394,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,membrane
50395,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,membrane
50396,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,protein-N(PI)-phosphohistidine-sugar phosphotransferase activity
50397,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,carbohydrate transport
50398,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,phosphoenolpyruvate-dependent sugar phosphotransferase system
50399,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,phosphoenolpyruvate-dependent sugar phosphotransferase system
50400,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,phosphoenolpyruvate-dependent sugar phosphotransferase system
50401,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,phosphoenolpyruvate-dependent sugar phosphotransferase system
50402,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,protein-phosphocysteine-sugar phosphotransferase activity
50403,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,phosphoenolpyruvate-dependent sugar phosphotransferase system
50404,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,protein-phosphocysteine-glucose phosphotransferase system transporter activity
50405,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,glucose transmembrane transport
50406,umgC|umg|tgl|CR|car|cat|catB2|glcA|gptA|b1101|ECK1087,integral component of plasma membrane
50407,treD|gsr|iex|tgs|b2417|ECK2412,protein binding
50408,treD|gsr|iex|tgs|b2417|ECK2412,protein binding
50409,treD|gsr|iex|tgs|b2417|ECK2412,protein binding
50410,treD|gsr|iex|tgs|b2417|ECK2412,protein binding
50411,treD|gsr|iex|tgs|b2417|ECK2412,protein binding
50412,treD|gsr|iex|tgs|b2417|ECK2412,protein binding
50413,treD|gsr|iex|tgs|b2417|ECK2412,regulation of carbohydrate utilization
50414,treD|gsr|iex|tgs|b2417|ECK2412,negative regulation of carbohydrate metabolic process
50415,treD|gsr|iex|tgs|b2417|ECK2412,negative regulation of carbohydrate metabolic process
50416,treD|gsr|iex|tgs|b2417|ECK2412,negative regulation of carbohydrate metabolic process
50417,treD|gsr|iex|tgs|b2417|ECK2412,negative regulation of carbohydrate metabolic process
50418,treD|gsr|iex|tgs|b2417|ECK2412,cytoplasm
50419,treD|gsr|iex|tgs|b2417|ECK2412,cytoplasm
50420,treD|gsr|iex|tgs|b2417|ECK2412,extrinsic component of cytoplasmic side of plasma membrane
50421,treD|gsr|iex|tgs|b2417|ECK2412,extrinsic component of cytoplasmic side of plasma membrane
50422,treD|gsr|iex|tgs|b2417|ECK2412,phosphorylation
50423,treD|gsr|iex|tgs|b2417|ECK2412,cytosol
50424,treD|gsr|iex|tgs|b2417|ECK2412,cytosol
50425,treD|gsr|iex|tgs|b2417|ECK2412,metal ion binding
50426,treD|gsr|iex|tgs|b2417|ECK2412,transferase activity
50427,treD|gsr|iex|tgs|b2417|ECK2412,kinase activity
50428,treD|gsr|iex|tgs|b2417|ECK2412,kinase activity
50429,treD|gsr|iex|tgs|b2417|ECK2412,kinase activity
50430,treD|gsr|iex|tgs|b2417|ECK2412,kinase activity
50431,treD|gsr|iex|tgs|b2417|ECK2412,kinase activity
50432,treD|gsr|iex|tgs|b2417|ECK2412,carbohydrate transport
50433,treD|gsr|iex|tgs|b2417|ECK2412,phosphoenolpyruvate-dependent sugar phosphotransferase system
50434,treD|gsr|iex|tgs|b2417|ECK2412,phosphoenolpyruvate-dependent sugar phosphotransferase system
50435,treD|gsr|iex|tgs|b2417|ECK2412,phosphoenolpyruvate-dependent sugar phosphotransferase system
50436,treD|gsr|iex|tgs|b2417|ECK2412,phosphoenolpyruvate-dependent sugar phosphotransferase system
50437,treD|gsr|iex|tgs|b2417|ECK2412,phosphoenolpyruvate-dependent sugar phosphotransferase system
50438,treD|gsr|iex|tgs|b2417|ECK2412,kinase activity
50439,treD|gsr|iex|tgs|b2417|ECK2412,phosphoenolpyruvate-dependent sugar phosphotransferase system
50440,treD|gsr|iex|tgs|b2417|ECK2412,extrinsic component of cytoplasmic side of plasma membrane
50441,b2173|ECK2167,hydrolase activity
50442,b2173|ECK2167,metal ion binding
50443,b2173|ECK2167,GTP binding
50444,b2173|ECK2167,nucleotide binding
50445,b2173|ECK2167,zinc ion binding
50446,b2173|ECK2167,GTPase activity
50447,b1294|ECK1289,amide transport
50448,b1294|ECK1289,ATP-binding cassette (ABC) transporter complex
50449,b1294|ECK1289,transmembrane transport
50450,b1294|ECK1289,outer membrane-bounded periplasmic space
50451,b1294|ECK1289,periplasmic space
50452,b1294|ECK1289,periplasmic space
50453,b1294|ECK1289,outer membrane-bounded periplasmic space
50454,b1294|ECK1289,peptide transport
50455,b1294|ECK1289,peptide transmembrane transporter activity
50456,alkA,base-excision repair
50457,alkA,DNA repair
50458,alkA,alkylbase DNA N-glycosylase activity
50459,alkA,cellular response to DNA damage stimulus
50460,alkA,DNA dealkylation involved in DNA repair
50461,alkA,cytoplasm
50462,alkA,alkylbase DNA N-glycosylase activity
50463,alkA,protein binding
50464,alkA,hydrolase activity
50465,alkA,DNA repair
50466,alkA,DNA repair
50467,alkA,catalytic activity
50468,alkA,DNA-3-methylguanine glycosylase activity
50469,alkA,DNA-7-methyladenine glycosylase activity
50470,alkA,DNA-7-methylguanine glycosylase activity
50471,alkA,DNA-3-methyladenine glycosylase activity
50472,alkA,cellular response to DNA damage stimulus
50473,alkA,base-excision repair
50474,alkA,alkylbase DNA N-glycosylase activity
50475,alkA,alkylbase DNA N-glycosylase activity
50476,alkA,"base-excision repair, AP site formation"
50477,alkA,DNA dealkylation involved in DNA repair
50478,alkA,DNA-3-methyladenine glycosylase activity
50479,alkA,alkylated DNA binding
50480,alkA,cytoplasm
50481,alkA,protein-DNA complex
50482,alkA,DNA-7-methylguanine glycosylase activity
50483,b4254|ECK4247,carboxyl- or carbamoyltransferase activity
50484,b4254|ECK4247,transferase activity
50485,b4254|ECK4247,catalytic activity
50486,b4254|ECK4247,metal ion binding
50487,b4254|ECK4247,amino acid binding
50488,b4254|ECK4247,metabolic process
50489,b4254|ECK4247,ornithine metabolic process
50490,b4254|ECK4247,cellular amino acid metabolic process
50491,b4254|ECK4247,cellular amino acid biosynthetic process
50492,b4254|ECK4247,ornithine carbamoyltransferase activity
50493,b4254|ECK4247,ornithine carbamoyltransferase activity
50494,b4254|ECK4247,ornithine carbamoyltransferase activity
50495,b4254|ECK4247,ornithine carbamoyltransferase activity
50496,b4254|ECK4247,ornithine carbamoyltransferase activity
50497,b4254|ECK4247,arginine biosynthetic process
50498,b4254|ECK4247,arginine biosynthetic process
50499,b4254|ECK4247,arginine biosynthetic process
50500,b4254|ECK4247,cytoplasm
50501,b4254|ECK4247,cytoplasm
50502,b4254|ECK4247,cytoplasm
50503,b4254|ECK4247,citrulline biosynthetic process
50504,b4254|ECK4247,arginine biosynthetic process via ornithine
50505,b4254|ECK4247,ornithine carbamoyltransferase activity
50506,chlD|narD|b0765|ECK0754,ATPase-coupled molybdate transmembrane transporter activity
50507,chlD|narD|b0765|ECK0754,ATPase-coupled molybdate transmembrane transporter activity
50508,chlD|narD|b0765|ECK0754,metal ion transport
50509,chlD|narD|b0765|ECK0754,transition metal ion transport
50510,chlD|narD|b0765|ECK0754,ATP-binding cassette (ABC) transporter complex
50511,chlD|narD|b0765|ECK0754,ATP-binding cassette (ABC) transporter complex
50512,chlD|narD|b0765|ECK0754,molybdenum ion transmembrane transporter activity
50513,chlD|narD|b0765|ECK0754,ATPase activity
50514,chlD|narD|b0765|ECK0754,molybdate ion transport
50515,chlD|narD|b0765|ECK0754,molybdate ion transport
50516,chlD|narD|b0765|ECK0754,molybdate ion transport
50517,chlD|narD|b0765|ECK0754,molybdate ion transmembrane transporter activity
50518,chlD|narD|b0765|ECK0754,molybdate ion transmembrane transporter activity
50519,chlD|narD|b0765|ECK0754,plasma membrane
50520,chlD|narD|b0765|ECK0754,plasma membrane
50521,chlD|narD|b0765|ECK0754,plasma membrane
50522,chlD|narD|b0765|ECK0754,plasma membrane
50523,chlD|narD|b0765|ECK0754,membrane
50524,chlD|narD|b0765|ECK0754,membrane
50525,chlD|narD|b0765|ECK0754,ATP binding
50526,chlD|narD|b0765|ECK0754,ATP binding
50527,chlD|narD|b0765|ECK0754,ATP binding
50528,chlD|narD|b0765|ECK0754,nucleotide binding
50529,b2172|ECK2166,mannitol metabolic process
50530,b2172|ECK2166,catalytic activity
50531,b2172|ECK2166,oxidation-reduction process
50532,b2172|ECK2166,oxidation-reduction process
50533,b2172|ECK2166,oxidoreductase activity
50534,b2172|ECK2166,oxidoreductase activity
50535,b2172|ECK2166,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"
50536,mlpA|b1677|ECK1673,cell wall
50537,mlpA|b1677|ECK1673,cell wall
50538,mlpA|b1677|ECK1673,extracellular region
50539,mlpA|b1677|ECK1673,periplasmic space organization
50540,mlpA|b1677|ECK1673,outer membrane
50541,mlpA|b1677|ECK1673,protein binding
50542,mlpA|b1677|ECK1673,protein binding
50543,mlpA|b1677|ECK1673,protein binding
50544,mlpA|b1677|ECK1673,protein binding
50545,mlpA|b1677|ECK1673,protein binding
50546,mlpA|b1677|ECK1673,lipid modification
50547,mlpA|b1677|ECK1673,lipid binding
50548,mlpA|b1677|ECK1673,outer membrane-bounded periplasmic space
50549,mlpA|b1677|ECK1673,identical protein binding
50550,mlpA|b1677|ECK1673,identical protein binding
50551,mlpA|b1677|ECK1673,integral component of cell outer membrane
50552,mlpA|b1677|ECK1673,peptidoglycan binding
50553,mlpA|b1677|ECK1673,peptidoglycan binding
50554,mlpA|b1677|ECK1673,peptidoglycan binding
50555,mlpA|b1677|ECK1673,membrane
50556,mlpA|b1677|ECK1673,cell outer membrane
50557,mlpA|b1677|ECK1673,cell outer membrane
50558,mlpA|b1677|ECK1673,cell outer membrane
50559,mlpA|b1677|ECK1673,intrinsic component of cell outer membrane
50560,mlpA|b1677|ECK1673,peptidoglycan binding
50561,setB,chromosome segregation
50562,setB,membrane
50563,setB,lactose transport
50564,setB,carbohydrate:proton symporter activity
50565,setB,glucose transmembrane transport
50566,setB,membrane
50567,setB,proton transmembrane transport
50568,setB,carbohydrate:proton symporter activity
50569,setB,carbohydrate transmembrane transport
50570,setB,carbohydrate transmembrane transport
50571,setB,carbohydrate transport
50572,setB,carbohydrate transport
50573,setB,transmembrane transport
50574,setB,plasma membrane
50575,setB,plasma membrane
50576,setB,plasma membrane
50577,setB,plasma membrane
50578,setB,integral component of membrane
50579,setB,integral component of membrane
50580,setB,membrane
50581,setB,integral component of membrane
50582,setB,carbohydrate:proton symporter activity
50583,setB,glucose transmembrane transport
50584,setB,cellular response to glucose-phosphate stress
50585,setB,plasma membrane
50586,setB,lactose transport
50587,psuG,"hydrolase activity, acting on glycosyl bonds"
50588,psuG,nucleobase catabolic process
50589,psuG,protein-containing complex
50590,psuG,identical protein binding
50591,psuG,manganese ion binding
50592,psuG,lyase activity
50593,psuG,pseudouridylate synthase activity
50594,psuG,pseudouridylate synthase activity
50595,psuG,pseudouridylate synthase activity
50596,psuG,pseudouridine synthesis
50597,psuG,metal ion binding
50598,psuG,hydrolase activity
50599,psuG,metabolic process
50600,psuG,"hydrolase activity, acting on glycosyl bonds"
50601,psuG,"hydrolase activity, acting on glycosyl bonds"
50602,psuG,"hydrolase activity, acting on glycosyl bonds"
50603,pscT|yeiM|b2164|ECK2157,nucleoside transmembrane transporter activity
50604,pscT|yeiM|b2164|ECK2157,nucleoside transmembrane transport
50605,pscT|yeiM|b2164|ECK2157,plasma membrane
50606,pscT|yeiM|b2164|ECK2157,plasma membrane
50607,pscT|yeiM|b2164|ECK2157,plasma membrane
50608,pscT|yeiM|b2164|ECK2157,plasma membrane
50609,pscT|yeiM|b2164|ECK2157,integral component of membrane
50610,pscT|yeiM|b2164|ECK2157,membrane
50611,pscT|yeiM|b2164|ECK2157,membrane
50612,pscT|yeiM|b2164|ECK2157,nucleoside transmembrane transporter activity
50613,pscT|yeiM|b2164|ECK2157,nucleoside transmembrane transport
50614,pscT|yeiM|b2164|ECK2157,symporter activity
50615,pscT|yeiM|b2164|ECK2157,integral component of plasma membrane
50616,yeiK|b2162|ECK2155,pyrimidine nucleobase metabolic process
50617,yeiK|b2162|ECK2155,protein homotetramerization
50618,yeiK|b2162|ECK2155,ribosylpyrimidine nucleosidase activity
50619,yeiK|b2162|ECK2155,ribosylpyrimidine nucleosidase activity
50620,yeiK|b2162|ECK2155,ribosylpyrimidine nucleosidase activity
50621,yeiK|b2162|ECK2155,metal ion binding
50622,yeiK|b2162|ECK2155,"hydrolase activity, hydrolyzing N-glycosyl compounds"
50623,yeiK|b2162|ECK2155,"hydrolase activity, acting on glycosyl bonds"
50624,yeiK|b2162|ECK2155,hydrolase activity
50625,yeiK|b2162|ECK2155,metabolic process
50626,yeiK|b2162|ECK2155,identical protein binding
50627,yeiK|b2162|ECK2155,pyrimidine ribonucleoside catabolic process
50628,yeiK|b2162|ECK2155,pyrimidine ribonucleoside catabolic process
50629,yeiK|b2162|ECK2155,calcium ion binding
50630,yeiK|b2162|ECK2155,calcium ion binding
50631,yeiK|b2162|ECK2155,uridine nucleosidase activity
50632,yeiK|b2162|ECK2155,purine nucleoside catabolic process
50633,yeiK|b2162|ECK2155,cytosol
50634,yeiK|b2162|ECK2155,purine nucleosidase activity
50635,yeiJ|b2161|ECK2154,nucleoside transmembrane transporter activity
50636,yeiJ|b2161|ECK2154,nucleoside transmembrane transport
50637,yeiJ|b2161|ECK2154,plasma membrane
50638,yeiJ|b2161|ECK2154,plasma membrane
50639,yeiJ|b2161|ECK2154,plasma membrane
50640,yeiJ|b2161|ECK2154,plasma membrane
50641,yeiJ|b2161|ECK2154,integral component of membrane
50642,yeiJ|b2161|ECK2154,membrane
50643,yeiJ|b2161|ECK2154,membrane
50644,yeiJ|b2161|ECK2154,nucleoside transmembrane transport
50645,yeiJ|b2161|ECK2154,integral component of plasma membrane
50646,yeiJ|b2161|ECK2154,symporter activity
50647,yeiJ|b2161|ECK2154,nucleoside transmembrane transporter activity
50648,b2160|ECK2153,carbohydrate phosphorylation
50649,b2160|ECK2153,"phosphotransferase activity, alcohol group as acceptor"
50650,b2160|ECK2153,phosphorylation
50651,b2160|ECK2153,transferase activity
50652,b2160|ECK2153,kinase activity
50653,yfcB|b2330|ECK2324,cytosol
50654,yfcB|b2330|ECK2324,cytosol
50655,yfcB|b2330|ECK2324,methylation
50656,yfcB|b2330|ECK2324,methylation
50657,yfcB|b2330|ECK2324,transferase activity
50658,yfcB|b2330|ECK2324,methyltransferase activity
50659,yfcB|b2330|ECK2324,methyltransferase activity
50660,yfcB|b2330|ECK2324,DNA methylation on adenine
50661,yfcB|b2330|ECK2324,site-specific DNA-methyltransferase (adenine-specific) activity
50662,yfcB|b2330|ECK2324,nucleic acid binding
50663,yfcB|b2330|ECK2324,S-adenosylmethionine-dependent methyltransferase activity
50664,yfcB|b2330|ECK2324,protein-glutamine N-methyltransferase activity
50665,yfcB|b2330|ECK2324,protein-glutamine N-methyltransferase activity
50666,yfcB|b2330|ECK2324,protein-glutamine N-methyltransferase activity
50667,yfcB|b2330|ECK2324,protein methylation
50668,yfcB|b2330|ECK2324,protein methylation
50669,yfcB|b2330|ECK2324,peptidyl-glutamine methylation
50670,yfcB|b2330|ECK2324,peptidyl-glutamine methylation
50671,yfcB|b2330|ECK2324,protein methyltransferase activity
50672,yfcB|b2330|ECK2324,protein methyltransferase activity
50673,yfcB|b2330|ECK2324,peptidyl-glutamine methylation
50674,yfcB|b2330|ECK2324,protein-glutamine N-methyltransferase activity
50675,yfcB|b2330|ECK2324,cytosol
50676,b3075|ECK3065,"regulation of transcription, DNA-templated"
50677,b3075|ECK3065,"negative regulation of transcription, DNA-templated"
50678,b3075|ECK3065,DNA binding
50679,b3075|ECK3065,DNA binding
50680,b3075|ECK3065,transcription regulatory region sequence-specific DNA binding
50681,b3075|ECK3065,DNA-binding transcription factor activity
50682,b3075|ECK3065,"regulation of transcription, DNA-templated"
50683,ygeD|b2835|ECK2831,transmembrane transport
50684,ygeD|b2835|ECK2831,lysophospholipid:sodium symporter activity
50685,ygeD|b2835|ECK2831,lysophospholipid transport
50686,ygeD|b2835|ECK2831,lipid transport
50687,ygeD|b2835|ECK2831,lipid transport
50688,ygeD|b2835|ECK2831,lipid transporter activity
50689,ygeD|b2835|ECK2831,phospholipid translocation
50690,ygeD|b2835|ECK2831,glycerophospholipid metabolic process
50691,ygeD|b2835|ECK2831,glycerophospholipid metabolic process
50692,ygeD|b2835|ECK2831,integral component of plasma membrane
50693,ygeD|b2835|ECK2831,membrane
50694,ygeD|b2835|ECK2831,plasma membrane
50695,ygeD|b2835|ECK2831,plasma membrane
50696,ygeD|b2835|ECK2831,plasma membrane
50697,ygeD|b2835|ECK2831,plasma membrane
50698,ygeD|b2835|ECK2831,plasma membrane
50699,ygeD|b2835|ECK2831,plasma membrane
50700,ygeD|b2835|ECK2831,integral component of membrane
50701,ynhD|b1682|ECK1678,iron-sulfur cluster assembly complex
50702,ynhD|b1682|ECK1678,response to radiation
50703,ynhD|b1682|ECK1678,protein binding
50704,ynhD|b1682|ECK1678,protein binding
50705,ynhD|b1682|ECK1678,protein binding
50706,ynhD|b1682|ECK1678,protein binding
50707,ynhD|b1682|ECK1678,protein binding
50708,ynhD|b1682|ECK1678,protein binding
50709,ynhD|b1682|ECK1678,protein binding
50710,ynhD|b1682|ECK1678,protein binding
50711,ynhD|b1682|ECK1678,protein binding
50712,ynhD|b1682|ECK1678,ATPase activity
50713,ynhD|b1682|ECK1678,cytosol
50714,ynhD|b1682|ECK1678,cytosol
50715,ynhD|b1682|ECK1678,iron-sulfur cluster assembly
50716,ynhD|b1682|ECK1678,ATP binding
50717,ynhD|b1682|ECK1678,ATP binding
50718,ynhD|b1682|ECK1678,nucleotide binding
50719,ynhD|b1682|ECK1678,cytoplasm
50720,ynhD|b1682|ECK1678,cytoplasm
50721,b2013|ECK2007,plasma membrane
50722,b2013|ECK2007,plasma membrane
50723,b2013|ECK2007,plasma membrane
50724,b2013|ECK2007,plasma membrane
50725,b2013|ECK2007,integral component of membrane
50726,b2013|ECK2007,membrane
50727,b2013|ECK2007,plasma membrane
50728,yahU|b0335|ECK0332,ligase activity
50729,yahU|b0335|ECK0332,catalytic activity
50730,yahU|b0335|ECK0332,"propionate catabolic process, 2-methylcitrate cycle"
50731,yahU|b0335|ECK0332,ATP binding
50732,yahU|b0335|ECK0332,nucleotide binding
50733,yahU|b0335|ECK0332,propionate-CoA ligase activity
50734,yahU|b0335|ECK0332,propionate-CoA ligase activity
50735,yahU|b0335|ECK0332,propionate-CoA ligase activity
50736,phsE|yeeC|b2010|ECK2004,beta-lactamase activity
50737,phsE|yeeC|b2010|ECK2004,peptidoglycan metabolic process
50738,phsE|yeeC|b2010|ECK2004,peptidoglycan metabolic process
50739,phsE|yeeC|b2010|ECK2004,cell wall organization
50740,phsE|yeeC|b2010|ECK2004,hydrolase activity
50741,phsE|yeeC|b2010|ECK2004,peptidase activity
50742,phsE|yeeC|b2010|ECK2004,plasma membrane
50743,phsE|yeeC|b2010|ECK2004,plasma membrane
50744,phsE|yeeC|b2010|ECK2004,plasma membrane
50745,phsE|yeeC|b2010|ECK2004,penicillin binding
50746,phsE|yeeC|b2010|ECK2004,penicillin binding
50747,phsE|yeeC|b2010|ECK2004,penicillin binding
50748,phsE|yeeC|b2010|ECK2004,membrane
50749,phsE|yeeC|b2010|ECK2004,peptidoglycan biosynthetic process
50750,phsE|yeeC|b2010|ECK2004,peptidoglycan biosynthetic process
50751,phsE|yeeC|b2010|ECK2004,regulation of cell shape
50752,phsE|yeeC|b2010|ECK2004,regulation of cell shape
50753,phsE|yeeC|b2010|ECK2004,regulation of cell shape
50754,phsE|yeeC|b2010|ECK2004,regulation of cell shape
50755,phsE|yeeC|b2010|ECK2004,proteolysis
50756,phsE|yeeC|b2010|ECK2004,proteolysis
50757,phsE|yeeC|b2010|ECK2004,carboxypeptidase activity
50758,phsE|yeeC|b2010|ECK2004,carboxypeptidase activity
50759,phsE|yeeC|b2010|ECK2004,carboxypeptidase activity
50760,phsE|yeeC|b2010|ECK2004,carboxypeptidase activity
50761,phsE|yeeC|b2010|ECK2004,carboxypeptidase activity
50762,phsE|yeeC|b2010|ECK2004,serine-type D-Ala-D-Ala carboxypeptidase activity
50763,phsE|yeeC|b2010|ECK2004,serine-type D-Ala-D-Ala carboxypeptidase activity
50764,phsE|yeeC|b2010|ECK2004,serine-type D-Ala-D-Ala carboxypeptidase activity
50765,phsE|yeeC|b2010|ECK2004,endopeptidase activity
50766,b1772|ECK1770,carbohydrate phosphorylation
50767,b1772|ECK1770,"phosphotransferase activity, alcohol group as acceptor"
50768,b1772|ECK1770,phosphorylation
50769,b1772|ECK1770,transferase activity
50770,b1772|ECK1770,kinase activity
50771,b1772|ECK1770,kinase activity
50772,b2008|ECK2002,transmembrane transport
50773,b2008|ECK2002,transmembrane transporter activity
50774,b2008|ECK2002,plasma membrane
50775,b2008|ECK2002,plasma membrane
50776,b2008|ECK2002,plasma membrane
50777,b2008|ECK2002,plasma membrane
50778,b2008|ECK2002,plasma membrane
50779,b2008|ECK2002,integral component of membrane
50780,b2008|ECK2002,membrane
50781,b2008|ECK2002,transport
50782,b2008|ECK2002,plasma membrane
50783,b2008|ECK2002,transmembrane transporter activity
50784,b2008|ECK2002,transmembrane transport
50785,ecfJ|b4216|ECK4212,periplasmic space
50786,ecfJ|b4216|ECK4212,periplasmic space
50787,b0364|ECK0361,hydrolase activity
50788,b0364|ECK0361,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"
50789,agn43|yzzX|yeeQ|agn|b2000|ECK1993,membrane
50790,agn43|yzzX|yeeQ|agn|b2000|ECK1993,periplasmic space
50791,agn43|yzzX|yeeQ|agn|b2000|ECK1993,periplasmic space
50792,agn43|yzzX|yeeQ|agn|b2000|ECK1993,integral component of membrane
50793,agn43|yzzX|yeeQ|agn|b2000|ECK1993,cell surface
50794,agn43|yzzX|yeeQ|agn|b2000|ECK1993,extracellular region
50795,agn43|yzzX|yeeQ|agn|b2000|ECK1993,extracellular region
50796,agn43|yzzX|yeeQ|agn|b2000|ECK1993,cell outer membrane
50797,agn43|yzzX|yeeQ|agn|b2000|ECK1993,cell outer membrane
50798,agn43|yzzX|yeeQ|agn|b2000|ECK1993,cell outer membrane
50799,paoC,protein binding
50800,paoC,cellular response to DNA damage stimulus
50801,paoC,carboxylate reductase activity
50802,paoC,metal ion binding
50803,paoC,oxidoreductase activity
50804,paoC,oxidoreductase activity
50805,paoC,"oxidoreductase activity, acting on the aldehyde or oxo group of donors"
50806,paoC,periplasmic space
50807,paoC,periplasmic space
50808,paoC,periplasmic space
50809,paoC,oxidation-reduction process
50810,paoC,oxidation-reduction process
50811,paoC,molybdenum ion binding
50812,yajP|b0420|ECK0414,magnesium ion binding
50813,yajP|b0420|ECK0414,"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway"
50814,yajP|b0420|ECK0414,transferase activity
50815,yajP|b0420|ECK0414,catalytic activity
50816,yajP|b0420|ECK0414,terpenoid biosynthetic process
50817,yajP|b0420|ECK0414,terpenoid biosynthetic process
50818,yajP|b0420|ECK0414,1-deoxy-D-xylulose 5-phosphate biosynthetic process
50819,yajP|b0420|ECK0414,metal ion binding
50820,yajP|b0420|ECK0414,cytosol
50821,yajP|b0420|ECK0414,thiamine pyrophosphate binding
50822,yajP|b0420|ECK0414,thiamine pyrophosphate binding
50823,yajP|b0420|ECK0414,isoprenoid biosynthetic process
50824,yajP|b0420|ECK0414,isoprenoid biosynthetic process
50825,yajP|b0420|ECK0414,1-deoxy-D-xylulose-5-phosphate synthase activity
50826,yajP|b0420|ECK0414,1-deoxy-D-xylulose-5-phosphate synthase activity
50827,yajP|b0420|ECK0414,1-deoxy-D-xylulose-5-phosphate synthase activity
50828,yajP|b0420|ECK0414,1-deoxy-D-xylulose-5-phosphate synthase activity
50829,yajP|b0420|ECK0414,1-deoxy-D-xylulose-5-phosphate synthase activity
50830,yajP|b0420|ECK0414,ubiquinone biosynthetic process
50831,yajP|b0420|ECK0414,pyridoxine biosynthetic process
50832,yajP|b0420|ECK0414,thiamine biosynthetic process
50833,yajP|b0420|ECK0414,thiamine biosynthetic process
50834,yajP|b0420|ECK0414,thiamine biosynthetic process
50835,yajP|b0420|ECK0414,"transferase activity, transferring aldehyde or ketonic groups"
50836,yajP|b0420|ECK0414,cytosol
50837,yajP|b0420|ECK0414,1-deoxy-D-xylulose-5-phosphate synthase activity
50838,yajP|b0420|ECK0414,"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway"
50839,cusS,membrane
50840,cusS,phosphorylation
50841,cusS,phosphorelay sensor kinase activity
50842,cusS,membrane
50843,cusS,integral component of plasma membrane
50844,cusS,cytosol
50845,cusS,outer membrane-bounded periplasmic space
50846,cusS,metal ion binding
50847,cusS,phosphorelay signal transduction system
50848,cusS,phosphorelay signal transduction system
50849,cusS,signal transduction by protein phosphorylation
50850,cusS,signal transduction by protein phosphorylation
50851,cusS,peptidyl-histidine phosphorylation
50852,cusS,peptidyl-histidine phosphorylation
